incident_num,name,location,apt_lot,date_time,lat,lng
2012192472,ABANDON CHILD,3001 BROADWAY W-CO,,2012-10-07 02:40:48,38.956960,-92.382470
2012192468,DISTURBANCE,1516 BODIE DR-CO,,2012-10-07 02:38:23,39.006680,-92.315770
2012192467,TRAFFIC STOP,1008 EIGHTH ST N-CO,,2012-10-07 02:38:04,38.962010,-92.325810
2012192469,FIREWORKS,STAGS WY-CO/ROCK QUARRY RD-CO,,2012-10-07 02:35:23,38.9211,-92.3171
2012192461,CHECK OPEN BUSINESS,3300 FALLING LEAF LN-CO,,2012-10-07 02:32:39,38.913610,-92.295060
2012192494,PEACE DISTURBANCE,210 APPLE TREE CT-CO,C,2012-10-07 02:31:17,38.899450,-92.345820
2012192466,CHECK SUBJECT,GRINDSTONE PKWY-CO/GREEN MEADOWS RD E-CO,,2012-10-07 02:31:05,38.91,-92.326
2012192458,TRAFFIC STOP,ROGERS ST-CO/EIGHTH ST N-CO,,2012-10-07 02:31:03,38.9568,-92.3283
2012192449,TRAFFIC STOP,I70 W-CO/HIGHWAY 63 CONNECTOR NB-CO,,2012-10-07 02:10:34,38.9619,-92.2921
2012192447,TRAFFIC STOP,4500 BETHEL ST-CO,,2012-10-07 02:10:00,38.902890,-92.343960
2012192446,SPECIAL ASSIGNMENT,220 BUSINESS LOOP 70 E-CO,A,2012-10-07 02:09:31,38.964310,-92.334370
2012192448,DISTURBANCE,3406 ROCK QUARRY RD-CO,9,2012-10-07 02:08:54,38.912700,-92.312670
2012192460,TRESPASS VEHICLE,2533 PROVIDENCE RD S-CO,A,2012-10-07 02:08:18,38.921350,-92.338880
2012192450,911 CHECKS,505 MARY ST-CO,,2012-10-07 02:07:36,38.958500,-92.337230
2012192445,ASSIST MEDICS,WALNUT ST E-CO/ORR ST-CO,,2012-10-07 01:59:47,38.9525,-92.3251
2012192441,SPECIAL ASSIGNMENT,HIGHWAY 63 CONNECTOR NB-CO/I70 E-CO,,2012-10-07 01:59:42,38.9617,-92.2921
2012192443,DISTURBANCE,124 NINTH ST S-CO,,2012-10-07 01:59:33,38.949720,-92.327370
2012192439,SPECIAL ASSIGNMENT,UNIVERSITY AV-CO/COLLEGE AV S-CO,,2012-10-07 01:57:05,38.9464,-92.322
2012192442,TRAFFIC HAZARD,I70 E-CO/ST CHARLES RD E-CO,,2012-10-07 01:56:45,38.96,-92.2532
2012192438,SPECIAL ASSIGNMENT,BROADWAY E-CO/PROVIDENCE RD N-CO,,2012-10-07 01:52:25,38.9517,-92.3341
2012192436,TRAFFIC STOP,VAWTER SCHOOL RD W-BC/SPRING CREEK RD-BC,,2012-10-07 01:51:45,38.9118,-92.3899
2012192435,PEACE DISTURBANCE,2300 SEARS CT-CO,1,2012-10-07 01:38:43,38.989040,-92.304300
2012192433,LEAVING THE SCENE ACCIDENT,GRINDSTONE PKWY-CO/HIGHWAY 63 S NB-CO,,2012-10-07 01:37:32,38.9129,-92.2935
2012192429,TRAFFIC STOP,WILSON AV-CO/COLLEGE AV S-CO,,2012-10-07 01:36:40,38.9447,-92.322
2012192428,TRAFFIC STOP,ROYAL LYTHAM DR-CO/ELSDON DR-CO,,2012-10-07 01:35:57,38.8986,-92.358803
2012192430,911 CHECKS,4409 BLK RICE RD-CO,,2012-10-07 01:33:07,,
2012192424,TRAFFIC STOP,OLD HIGHWAY 63 S-CO/STADIUM BLVD E-CO,,2012-10-07 01:28:50,38.9321,-92.3115
2012192422,DISTURBANCE,900 VANDIVER DR-CO,159,2012-10-07 01:26:54,38.970650,-92.326670
2012192426,911 CHECKS,2401 BROADWAY W-CO,914,2012-10-07 01:25:54,38.956610,-92.374900
2012192425,CHECK SUBJECT,BUSINESS LOOP 70 E-CO/PROVIDENCE RD N-CO,,2012-10-07 01:24:53,38.9647,-92.3339
2012192421,CHECK SUBJECT,1221 WALNUT ST E-CO,,2012-10-07 01:24:22,38.952680,-92.322000
2012192413,TRAFFIC STOP,EDENTON BLVD-CO/BROWN SCHOOL RD E-CO,,2012-10-07 01:12:06,39.0024,-92.3179
2012192410,911 CHECKS,4404 RICE RD-CO,,2012-10-07 01:08:40,38.972280,-92.270850
2012192407,TRAFFIC STOP,SWITZLER ST-CO/PROVIDENCE RD N-CO,,2012-10-07 01:07:02,38.9563,-92.3342
2012192406,TRAFFIC STOP,STADIUM BLVD E-CO/PROVIDENCE RD S-CO,,2012-10-07 01:02:11,38.9379,-92.3343
2012192404,STALLED VEHICLE,STADIUM BLVD E-CO/PROVIDENCE RD S-CO,,2012-10-07 01:00:28,38.9379,-92.3343
2012192403,TRAFFIC STOP,WILKES BLVD-CO/RANGE LINE ST-CO,,2012-10-07 01:00:23,38.9601,-92.3248
2012192408,CHECK SUBJECT,4803 CLARK LN-CO,104,2012-10-07 00:58:44,38.964010,-92.263460
2012192401,TRAFFIC STOP,1201 GRINDSTONE PKWY-CO,A,2012-10-07 00:54:51,38.913120,-92.324050
2012192400,TRAFFIC STOP,OLD HIGHWAY 63 N-CO/BUSINESS LOOP 70 E-CO,,2012-10-07 00:54:14,38.9639,-92.31
2012192399,DISTURBANCE,1516 BODIE DR-CO,,2012-10-07 00:52:56,39.006680,-92.315770
2012192395,TRAFFIC STOP,BUSINESS LOOP 70 E-CO/FAY ST-CO,,2012-10-07 00:45:43,38.964,-92.3224
2012192394,DISTURBANCE,914 BROADWAY E-CO,,2012-10-07 00:44:39,38.951330,-92.326910
2012192393,TRAFFIC STOP,FAIRVIEW RD S-CO/MALIBU CT-CO,,2012-10-07 00:43:19,38.9424,-92.3809
2012192398,911 CHECKS,3004 EAST HENLEY DR-CO,,2012-10-07 00:42:28,38.981150,-92.284140
2012192397,HARASSMENT,901 TIGER AV-CO,,2012-10-07 00:40:24,38.940590,-92.330610
2012192389,TRAFFIC STOP,BUSINESS LOOP 70 E-CO/RANGE LINE ST-CO,,2012-10-07 00:39:12,38.964,-92.3247
2012192390,TRESPASS SUBJECT,227 SIXTH ST S-CO,,2012-10-07 00:37:45,38.948860,-92.331210
2012192388,911 CHECKS,5034 CLARK LN-CO,103,2012-10-07 00:34:22,38.962390,-92.258030
2012192387,TRAFFIC STOP,2206 PARIS RD-CO,,2012-10-07 00:31:29,38.970870,-92.304000
2012192386,TRAFFIC STOP,2101 ASH ST W-CO,,2012-10-07 00:29:01,38.958010,-92.372140
2012192385,TRAFFIC STOP,TENTH ST N-CO/ROGERS ST-CO,,2012-10-07 00:26:18,38.9566,-92.3263
2012192384,MISCELLANEOUS SERVICE,1313 LAKEVIEW AV-CO.A,,2012-10-07 00:25:31,38.965610,-92.319930
2012192383,SPECIAL ASSIGNMENT,COLLEGE AV N-CO/WALNUT ST E-CO,,2012-10-07 00:25:17,38.9525,-92.3217
2012192382,911 CHECKS,1600 BROADWAY E-CO,,2012-10-07 00:21:02,38.949810,-92.315850
2012192380,TRAFFIC STOP,BROADWAY E-CO/WAUGH ST-CO,,2012-10-07 00:17:08,38.9515,-92.3237
2012192379,TRAFFIC STOP,1610 RICHARDSON ST-CO,,2012-10-07 00:16:15,38.954690,-92.315590
2012192376,911 CHECKS,1006 BELLEVIEW CT-CO,,2012-10-07 00:12:38,38.936840,-92.354010
2012192370,CHECK SUBJECT,ASH ST W-CO/STADIUM BLVD N-CO,,2012-10-07 00:05:26,38.9576,-92.3714
2012192368,TRAFFIC STOP,UNIVERSITY AV-CO/COLLEGE AV S-CO,,2012-10-07 00:02:05,38.9464,-92.322
2012192365,TRAFFIC STOP,BROADWAY W-CO/EDGEWOOD AV-CO,,2012-10-07 00:00:10,38.9513,-92.3437
2012192363,LIQUOR LAW VIOLATION,304 NINTH ST S-CO,100,2012-10-06 23:59:51,38.948260,-92.327300
2012192364,911 CHECKS,700 GARTH AV N-CO,414,2012-10-06 23:58:49,38.959600,-92.338420
2012192360,CHECK OPEN BUSINESS,607 BUSINESS LOOP 70 E-CO,,2012-10-06 23:58:39,38.964380,-92.329480
2012192359,CHECK SUBJECT,304 NINTH ST S-CO,100,2012-10-06 23:57:58,38.948260,-92.327300
2012192357,CIVIL MATTER,1403 WILKES BLVD-CO,,2012-10-06 23:49:52,38.959920,-92.318890
2012192355,TRAFFIC STOP,PROVIDENCE RD S-CO/RESEARCH PARK DR-CO,,2012-10-06 23:48:07,38.9348,-92.3366
2012192353,911 CHECKS,703 BUSINESS LOOP 70 W-CO,,2012-10-06 23:44:27,38.966470,-92.347210
2012192352,ACCIDENT,1400 BROADWAY E-CO,,2012-10-06 23:43:51,38.951273,-92.319578
2012192351,LARCENY,3850 RANGE LINE ST-CO,,2012-10-06 23:43:26,38.989100,-92.323970
2012192349,911 CHECKS,3210 VANDIVER DR-CO,9A,2012-10-06 23:39:02,38.974510,-92.290560
2012192354,ANIMAL COMPLAINT,MKT TRAIL-CO/STADIUM BLVD W-CO,,2012-10-06 23:38:16,38.9387,-92.3474
2012192343,OTHER OFFENSE,COLLEGE AV S-CO/ASHLAND RD-CO,,2012-10-06 23:28:20,38.9389,-92.322
2012192345,ACCIDENT,I70 W-CO/HIGHWAY 63 CONNECTOR NB-CO,,2012-10-06 23:23:37,38.9619,-92.2921
2012192340,911 CHECKS,400 SANFORD AV-CO,,2012-10-06 23:22:01,38.956750,-92.344730
2012192334,TRAFFIC STOP,PAQUIN ST-CO/COLLEGE AV S-CO,,2012-10-06 23:15:37,38.9477,-92.322
2012192337,DISTURBANCE,3406 RANGE LINE ST-CO,,2012-10-06 23:15:26,38.984170,-92.323530
2012192339,TRESPASS VEHICLE,411 PROVIDENCE RD S-CO,,2012-10-06 23:10:35,38.946760,-92.334760
2012192328,TRAFFIC STOP,HIGHWAY 63 CONNECTOR NB-CO/CONLEY RD-CO,,2012-10-06 23:09:22,38.9594,-92.2923
2012192325,DISTURBANCE,3206 CLARK LN-CO,,2012-10-06 23:01:18,38.963280,-92.289900
2012192326,ABANDONED  VEHICLE,NIFONG BLVD W-CO/FORUM BLVD-CO,,2012-10-06 22:55:34,38.9087,-92.354
2012192316,MISCELLANEOUS SERVICE,1313 LAKEVIEW AV-CO,,2012-10-06 22:43:24,38.965610,-92.319930
2012192319,PARKING VIOLATION,1026 BLK SOUTHPARK DR-CO,,2012-10-06 22:40:26,,
2012192313,CHECK SUBJECT,407 BROADWAY E-CO,,2012-10-06 22:36:29,38.951890,-92.332690
2012192311,PARKING VIOLATION,ROCK QUARRY RD-CO/FELLOWS PL-CO,,2012-10-06 22:24:15,38.934,-92.3235
2012192310,SPECIAL ASSIGNMENT,CITY,,2012-10-06 22:21:40,38.9525,-92.3305
2012192309,SHOPLIFTING,415 CONLEY RD-CO,3,2012-10-06 22:19:25,38.954950,-92.296690
2012192320,PEACE DISTURBANCE,2904 RANGE LINE ST-CO,82,2012-10-06 22:10:47,38.979090,-92.323930
2012192305,KEEP THE PEACE,1508 PROVIDENCE RD N-CO,,2012-10-06 22:09:40,38.967290,-92.332840
2012192304,CIVIL MATTER,2011 WORLEY ST W-CO,,2012-10-06 22:06:05,,
2012192301,OTHER OFFENSE,DOWNTOWN,,2012-10-06 21:55:11,38.9525,-92.3305
2012192300,ASSAULT,2700 BLK QUAIL DR-CO,,2012-10-06 21:53:51,38.969,-92.2966
2012192299,SUSPICIOUS INCIDENT,3506 SPRINGHILL RD-CO,,2012-10-06 21:50:43,38.986060,-92.295060
2012192296,TRAFFIC STOP,GRINDSTONE PKWY-CO/ROCK QUARRY RD-CO,,2012-10-06 21:50:26,38.9133,-92.3132
2012192295,911 CHECKS,3003 FALLING LEAF CT-CO,,2012-10-06 21:45:04,38.917010,-92.295550
2012192293,TRAFFIC STOP,3500 CLARK LN-CO,,2012-10-06 21:44:19,38.963460,-92.285590
2012192292,PARKING VIOLATION,16 NAVAHO AV-CO,,2012-10-06 21:40:49,38.975260,-92.258590
2012192289,PARKING VIOLATION,4112 HIDDEN CREEK CT-CO,,2012-10-06 21:34:46,38.971210,-92.274420
2012192287,TRESPASS SUBJECT,3700 BUTTONWOOD DR-CO,,2012-10-06 21:30:52,38.909230,-92.329830
2012192284,SPECIAL ASSIGNMENT,2300 BERNADETTE DR-CO,,2012-10-06 21:29:57,38.963710,-92.375040
2012192278,CHECK SUBJECT,MEXICO GRAVEL RD-CO/PARIS RD-CO,,2012-10-06 21:22:57,38.9784,-92.2968
2012192277,ACCIDENT,3500 BLK CLARK LN-CO,,2012-10-06 21:19:54,38.9639,-92.284
2012192275,CHECK BUILDING,308 EIGHTH ST N-CO,,2012-10-06 21:19:17,,
2012192282,TRAFFIC HAZARD,1111 BLK STADIUM BLVD S-CO,,2012-10-06 21:18:08,,
2012192273,CHECK SUBJECT,3200 BLK MEXICO GRAVEL RD-CO,,2012-10-06 21:17:35,38.9798,-92.2893
2012192272,TRESPASS VEHICLE,1917 WALNUT ST E-CO,,2012-10-06 21:07:16,38.954150,-92.308520
2012192270,SPECIAL ASSIGNMENT,1100 PROVIDENCE RD S-CO,,2012-10-06 21:06:34,38.935920,-92.333140
2012192269,CHECK SUBJECT,BUTTONWOOD DR-CO/NIFONG BLVD E-CO,,2012-10-06 21:04:16,38.9098,-92.3306
2012192268,SUSPICIOUS PERSON,1235 I70 W-CO,,2012-10-06 20:58:00,38.9702,-92.3895
2012192267,TRAFFIC HAZARD,BERNADETTE DR-CO/WORLEY ST W-CO,,2012-10-06 20:56:50,38.961,-92.369
2012192259,TRAFFIC STOP,CLARK LN-CO/EASTWOOD DR-CO,,2012-10-06 20:53:27,38.9642,-92.2988
2012192262,911 CHECKS,4408 RICE RD-CO,,2012-10-06 20:53:17,38.972410,-92.270520
2012192256,TRAFFIC STOP,405 NIFONG BLVD E-CO,,2012-10-06 20:51:40,38.911940,-92.333550
2012192258,911 CHECKS,4404 RICE RD-CO,,2012-10-06 20:51:29,38.972280,-92.270850
2012192253,CHECK OPEN BUSINESS,3211 CLARK LN-CO,,2012-10-06 20:46:42,38.964430,-92.290030
2012192249,LEAVING THE SCENE ACCIDENT,809 PROVIDENCE RD S-CO,,2012-10-06 20:42:49,38.942190,-92.334530
2012192244,MISCELLANEOUS SERVICE,1410 FORUM BLVD-CO,,2012-10-06 20:33:54,38.935820,-92.360160
2012192243,CHECK SUBJECT,101 FOURTH ST S-CO,,2012-10-06 20:29:59,38.950130,-92.333390
2012192247,WARRANT,BETHEL ST-CO/DUSTIN DR-CO,,2012-10-06 20:29:54,38.8936,-92.3452
2012192242,CHECK SUBJECT,HIGHWAY 63 CONNECTOR SB-CO/I70 W-CO,,2012-10-06 20:28:12,38.9619,-92.2921
2012192238,RECOVER PROPERTY,3810 EAGLE VIEW CT-CO,,2012-10-06 20:23:23,38.867850,-92.396480
2012192235,SPECIAL ASSIGNMENT,CITY,,2012-10-06 20:19:22,38.9525,-92.3305
2012192234,TRAFFIC STOP,1296 I70 E-CO,,2012-10-06 20:18:38,38.9612,-92.2811
2012192231,TRAFFIC STOP,BROADWAY E-CO/WAUGH ST-CO,,2012-10-06 20:16:04,38.9515,-92.3237
2012192229,FOOT PATROL,2799 GARTH AV N-CO,,2012-10-06 20:15:01,38.980370,-92.340180
2012192223,TRAFFIC STOP,PROVIDENCE RD S-CO/ELM ST-CO,,2012-10-06 20:09:20,38.9482,-92.3343
2012192224,911 CHECKS,4840 HIGHWAY 763 N-CO,,2012-10-06 20:06:33,39.002720,-92.322740
2012192222,SPECIAL ASSIGNMENT,CITY,,2012-10-06 20:04:35,38.9525,-92.3305
2012192221,SPECIAL ASSIGNMENT,906 PROVIDENCE RD S-CO,,2012-10-06 20:03:36,38.940850,-92.333280
2012192218,SPECIAL ASSIGNMENT,906 PROVIDENCE RD S-CO,,2012-10-06 20:00:30,38.940850,-92.333280
2012192216,SPECIAL ASSIGNMENT,HIGHWAY 63 CONNECTOR NB-CO/I70 E-CO,,2012-10-06 20:00:19,38.9617,-92.2921
2012192215,CHECK SUBJECT,222 BROADWAY E-CO,,2012-10-06 19:57:26,38.951020,-92.334450
2012192217,LAW ALARM,5003 LILLIAN DR-CO,,2012-10-06 19:56:25,38.967620,-92.261750
2012192213,SPECIAL ASSIGNMENT,CITY,,2012-10-06 19:54:30,38.9525,-92.3305
2012192212,SPECIAL ASSIGNMENT,STADIUM BLVD W-CO/FORUM BLVD-CO,,2012-10-06 19:53:55,38.9381,-92.3593
2012192211,SPECIAL ASSIGNMENT,CITY,,2012-10-06 19:53:07,38.9525,-92.3305
2012192209,ACCIDENT,BUSINESS LOOP 70 W-CO/I70 DR SOUTHWEST-CO,,2012-10-06 19:47:59,38.9663,-92.3502
2012192210,911 CHECKS,4052 BETHEL ST-CO,,2012-10-06 19:47:05,,
2012192205,SPECIAL ASSIGNMENT,CITY,,2012-10-06 19:41:45,38.9525,-92.3305
2012192203,911 CHECKS,4130 LENOIR ST-CO,82,2012-10-06 19:36:44,38.904460,-92.288280
2012192202,SUSPICIOUS PERSON,907 JEWELL AV-CO,,2012-10-06 19:35:55,38.962050,-92.341230
2012192201,PARKING VIOLATION,ROCK QUARRY RD-CO/FELLOWS PL-CO,,2012-10-06 19:35:39,38.934,-92.3235
2012192194,SPECIAL ASSIGNMENT,1612 PROVIDENCE RD N-CO,101,2012-10-06 19:11:49,38.970390,-92.331990
2012192195,C&I; DRIVING,PROVIDENCE RD N-CO/I70 W-CO,,2012-10-06 19:11:30,38.9691,-92.3337
2012192196,911 CHECKS,500 WESTMOUNT AV-CO,,2012-10-06 19:10:35,38.946120,-92.341950
2012192192,SUSPICIOUS INCIDENT,515 BROADWAY E-CO,,2012-10-06 19:07:33,38.951830,-92.331180
2012192189,DISTURBANCE,1401 SMILEY LN-CO,,2012-10-06 19:03:49,38.993210,-92.318220
2012192184,SPECIAL ASSIGNMENT,CITY,,2012-10-06 18:58:48,38.9525,-92.3305
2012192193,LARCENY,2900 PARIS RD-CO,B,2012-10-06 18:56:23,38.979440,-92.293370
2012192177,CHECK SUBJECT,515 BROADWAY E-CO,,2012-10-06 18:48:04,38.951830,-92.331180
2012192185,LARCENY,1100 SEVENTH ST N-CO,B,2012-10-06 18:43:39,38.963020,-92.328970
2012192178,CHECK TRAFFIC LIGHTS,I70 E-CO/HIGHWAY 63 CONNECTOR SB-CO,,2012-10-06 18:38:39,38.9617,-92.2921
2012192170,LAW ALARM,1310 WHITE OAK LN-CO,,2012-10-06 18:30:40,38.936160,-92.354750
2012192169,CIVIL MATTER,1704 COUNTRY SIDE LN-CO,,2012-10-06 18:26:14,38.969580,-92.299900
2012192179,C&I; DRIVING,705 BUSINESS LOOP 70 E-CO,,2012-10-06 18:23:34,38.964350,-92.328830
2012192163,CHECK SUBJECT,103 STADIUM BLVD N-CO,,2012-10-06 18:18:46,38.956110,-92.372800
2012192166,STALLED VEHICLE,ROCK QUARRY RD-CO/STADIUM BLVD E-CO,,2012-10-06 18:11:54,38.9347,-92.3231
2012192159,DISTURBANCE,3311 LOST TREE TER-CO,,2012-10-06 18:01:50,38.984650,-92.259350
2012192156,LAW ALARM,5003 LILLIAN DR-CO,,2012-10-06 18:00:12,38.967620,-92.261750
2012192155,ROBBERY,2101 BROADWAY W-CO,102,2012-10-06 17:59:29,38.955570,-92.372080
2012192153,FOOT PATROL,1701 ASH ST W-CO,,2012-10-06 17:56:50,38.957240,-92.362840
2012192172,ASSIST OFFICER,1729 BROADWAY W-CO,1A,2012-10-06 17:53:53,38.955150,-92.364380
2012192150,LARCENY,2200 ASH ST W-CO,101,2012-10-06 17:48:12,38.957200,-92.372030
2012192144,MISCELLANEOUS SERVICE,600 WALNUT ST E-CO,,2012-10-06 17:46:02,38.952480,-92.330470
2012192145,911 CHECKS,111 GARTH AV S-CO,,2012-10-06 17:44:23,38.949270,-92.339370
2012192174,PEACE DISTURBANCE,900 MOSS ST-CO,,2012-10-06 17:43:07,38.960660,-92.311690
2012192140,LAW ALARM,1609 ANDRETTI CIR-CO,,2012-10-06 17:32:15,38.931260,-92.261660
2012192139,DISTURBANCE,1401 SMILEY LN-CO,,2012-10-06 17:31:37,38.993210,-92.318220
2012192147,LARCENY,1201 GRINDSTONE PKWY-CO,A,2012-10-06 17:31:35,38.913120,-92.324050
2012192138,DISTURBANCE,4010 SADDLEBROOK PL-CO,,2012-10-06 17:29:29,38.991580,-92.320170
2012192135,TRAFFIC STOP,400 BLK PECAN ST-CO,,2012-10-06 17:21:04,38.960035,-92.332229
2012192182,LARCENY,2300 BERNADETTE DR-CO,C,2012-10-06 17:16:09,38.964070,-92.374010
2012192130,C&I; DRIVING,FORUM BLVD-CO/CHAPEL HILL RD-CO,,2012-10-06 17:11:55,38.9301,-92.3629
2012192129,ACCIDENT,ST CHARLES RD E-BC/I70 E-BC,,2012-10-06 17:03:07,38.96,-92.2532
2012192125,911 CHECKS,5406 THORNBROOK PKWY-CO,,2012-10-06 17:00:23,38.893510,-92.409290
2012192134,CHILD ABUSE,2604 QUAIL DR-CO,B,2012-10-06 16:59:46,38.969450,-92.298660
2012192121,CHASE,WILKES BLVD-CO/FOURTH ST N-CO,,2012-10-06 16:49:52,38.9609,-92.3328
2012192123,DISTURBANCE,2500 OLD HIGHWAY 63 S-CO,1022,2012-10-06 16:48:05,38.922190,-92.306840
2012192120,TRAFFIC STOP,2900 PARIS RD-CO,B,2012-10-06 16:47:11,38.979440,-92.293370
2012192119,911 CHECKS,1410 GRAND AV-CO,,2012-10-06 16:37:51,38.967120,-92.335730
2012192115,PARKING VIOLATION,1600 BLK UNIVERSITY AV-CO,,2012-10-06 16:23:25,38.9464,-92.3159
2012192113,C&I; DRIVING,I70 E-CO/STADIUM BLVD N-CO,,2012-10-06 16:22:03,38.9682,-92.3711
2012192111,TRAFFIC STOP,KENNESAW RIDGE RD-CO/CHIPPEWA DR-CO,,2012-10-06 16:20:21,38.988395,-92.323399
2012192109,LAW ALARM,3500 ROCK QUARRY RD-CO,,2012-10-06 16:16:15,38.910940,-92.312620
2012192110,TRESPASS VEHICLE,4713 BROWN STATION RD-CO,,2012-10-06 16:14:39,38.999590,-92.287400
2012192114,HARASSMENT,213 ALLEN WALKWAY-CO,,2012-10-06 16:09:34,38.954560,-92.337220
2012192117,VANDALISM,2801 GREENBRIAR DR-CO,,2012-10-06 16:06:21,38.920140,-92.343580
2012192105,DISTURBANCE,1401 SMILEY LN-CO,,2012-10-06 16:00:30,38.993210,-92.318220
2012192104,911 CHECKS,409 OAK ST-CO,,2012-10-06 15:56:25,38.956960,-92.340700
2012192102,LAW ALARM,1208 GARTH AV N-CO,,2012-10-06 15:56:11,38.964600,-92.338240
2012192101,RECOVER PROPERTY,3011 DAVID DR-CO,,2012-10-06 15:50:27,38.985300,-92.292110
2012192099,MISCELLANEOUS SERVICE,CITY,,2012-10-06 15:46:00,38.9525,-92.3305
2012192118,FRAUD,1113 TORREY PINES DR-CO,,2012-10-06 15:43:51,38.913000,-92.357320
2012192098,LARCENY,2904 RANGE LINE ST-CO,75,2012-10-06 15:35:42,38.980370,-92.323870
2012192097,911 CHECKS,1125 VANDIVER DR-CO,,2012-10-06 15:27:40,38.971440,-92.323170
2012192089,LAW ALARM,5003 LILLIAN DR-CO,,2012-10-06 15:05:30,38.967620,-92.261750
2012192091,ACCIDENT,STEWART RD W-CO/EDGEWOOD AV-CO,,2012-10-06 15:04:32,38.9475,-92.3438
2012192084,LAW ALARM,409 VANDIVER DR-CO,203,2012-10-06 14:56:20,38.972470,-92.330920
2012192078,STALLED VEHICLE,HIGHWAY 763 N-CO/BROWN SCHOOL RD E-CO,,2012-10-06 14:45:00,39.0008,-92.3235
2012192076,TRAFFIC STOP,3600 BLK JAMESDALE RD-CO,,2012-10-06 14:42:57,38.998496,-92.283466
2012192077,ASSIST OFFICER,616 BIG BEAR BLVD-CO,,2012-10-06 14:38:07,38.976550,-92.328850
2012192073,STALLED VEHICLE,CLINKSCALES RD-CO/WORLEY ST W-CO,,2012-10-06 14:27:36,38.9603,-92.3621
2012192074,BURGLARY,305 EIGHTH ST N-CO,,2012-10-06 14:26:17,38.954970,-92.328490
2012192088,PARKING VIOLATION,400 BLK TEXAS AV W-CO,,2012-10-06 14:15:33,38.9702,-92.3431
2012192070,SUSPICIOUS PERSON,5023 ROGER I WILSON MEMORIAL DR N-CO,,2012-10-06 14:10:13,,
2012192067,TRAFFIC STOP,1310 SMILEY LN-CO,,2012-10-06 14:06:48,38.992610,-92.319690
2012192069,LARCENY,4307 I70 DR SOUTHEAST-CO,,2012-10-06 14:06:45,38.960010,-92.272750
2012192066,LARCENY,106 BUSINESS LOOP 70 W-CO,,2012-10-06 13:56:50,38.964900,-92.339540
2012192064,CIVIL MATTER,1615 BUSINESS LOOP 70 W-CO,,2012-10-06 13:48:33,38.972450,-92.362670
2012192061,TRAFFIC STOP,STADIUM BLVD W-CO/CARRIE FRANCKE DR-CO,,2012-10-06 13:43:59,38.938,-92.3434
2012192056,LAW ALARM,109 NIFONG BLVD E-CO,,2012-10-06 13:35:59,38.910240,-92.337960
2012192054,TRAFFIC STOP,PROVIDENCE RD N-CO/ASH ST E-CO,,2012-10-06 13:35:11,38.9537,-92.3341
2012192055,LAW ALARM,5003 LILLIAN DR-CO,,2012-10-06 13:34:15,38.967620,-92.261750
2012192057,SUSPICIOUS INCIDENT,ROCK QUARRY RD-CO/GRINDSTONE PKWY-CO,,2012-10-06 13:30:12,38.9133,-92.3132
2012192052,LAW ALARM,720 BROADWAY E-CO,,2012-10-06 13:22:01,38.951300,-92.329040
2012192047,PARKING VIOLATION,BOUCHELLE AV-CO/COLLEGE AV S-CO,,2012-10-06 13:07:57,38.943,-92.3221
2012192046,TRAFFIC STOP,3300 PARIS RD-CO,,2012-10-06 13:04:58,38.984090,-92.286770
2012192045,SPECIAL ASSIGNMENT,3301 LEMONE INDUSTRIAL BLVD-CO,,2012-10-06 13:02:48,38.913520,-92.292310
2012192048,CHECK SUBJECT,HIGHWAY 63 S SB-CO/BROADWAY E-CO,,2012-10-06 13:01:58,38.9465,-92.2938
2012192093,PEACE DISTURBANCE,THORNBROOK SUBDIVISION,,2012-10-06 12:51:05,38.8923,-92.409
2012192044,CHECK SUBJECT,COLLEGE AV N-CO/BROADWAY E-CO,,2012-10-06 12:50:20,38.9514,-92.3219
2012192042,CHECK OPEN BUSINESS,212 NEBRASKA AV-CO,,2012-10-06 12:46:56,38.965880,-92.334130
2012192038,TRAFFIC STOP,90 LESLIE LN E-CO,,2012-10-06 12:25:37,38.971760,-92.335540
2012192034,911 CHECKS,11 ALLEN ST-CO,,2012-10-06 12:14:04,38.955660,-92.337860
2012192029,CHECK OPEN BUSINESS,1704 PROVIDENCE RD N-CO,,2012-10-06 12:00:13,38.970570,-92.333170
2012192030,STALLED VEHICLE,FORUM BLVD-CO/GREEN MEADOWS RD W-CO,,2012-10-06 11:57:54,38.9132,-92.3537
2012192027,TRAFFIC STOP,904 ELM ST-CO,,2012-10-06 11:57:30,38.948190,-92.326930
2012192025,LAW ALARM,1501 TIDE WATER DR-CO,,2012-10-06 11:49:54,39.004790,-92.316860
2012192024,LAW ALARM,212 NEBRASKA AV-CO,,2012-10-06 11:46:13,38.965880,-92.334130
2012192022,911 CHECKS,1512 ROSEMARY LN-CO,,2012-10-06 11:21:47,38.945250,-92.317770
2012192020,BURGLARY,112 ANTELOPE DR-CO,,2012-10-06 11:19:16,38.985530,-92.335170
2012192021,VANDALISM,2605 JOHNSON DR-CO,,2012-10-06 10:35:30,38.938190,-92.377760
2012192018,TRAFFIC HAZARD,CAPEN PARK DR-CO/ROCK QUARRY RD-CO,,2012-10-06 10:13:13,38.9322,-92.3229
2012192014,BURGLARY,5101 BETHEL ST-CO,,2012-10-06 09:51:26,38.894360,-92.345400
2012192013,SUSPICIOUS INCIDENT,800 WEST BLVD N-CO,,2012-10-06 09:37:41,38.962280,-92.352400
